model,response_model,image_path,zpid,room_type,replicate,score,level,confidence,valid,room_type_judgment,reasoning,input_tokens,output_tokens,cached_input_tokens,cache_write_tokens,thought_tokens,latency_s,cost_usd,error
gemini-3.5-flash,gemini-3.5-flash,images/64547202/64547202_16.jpg,64547202,bathroom,1,2.8,3.0,0.9,True,bathroom,"The bathroom features basic builder-grade elements, including a simple white vanity with an integrated synthetic top, a surface-mounted tri-fold medicine cabinet, and a standard tub-shower setup enclosed by a curtain. While clean and well-maintained, the materials and fixtures are dated and budget-oriented, typical of a standard older home.",2909.0,652.0,0.0,0.0,530.0,5.496,0.010231,
gemini-3.5-flash,gemini-3.5-flash,images/72670045/72670045_6.jpg,72670045,bathroom,1,4.0,4.0,0.9,True,bathroom,"The bathroom features a clean, modern update with a stylish herringbone tile pattern on the walls and hexagonal floor tiles. However, it remains a compact, mid-range space with a standard tub-shower combo utilizing a shower curtain and a small single wood vanity.",2909.0,699.0,0.0,0.0,593.0,4.89,0.010655,
gemini-3.5-flash,gemini-3.5-flash,images/449031388/449031388_10.jpg,449031388,bathroom,1,5.7,6.0,0.9,True,bathroom,"This bathroom features high-end designer elements including extensive green Zellige-style wall tiling, a custom walnut wood door and wall panel, and a frameless glass walk-in shower with premium fixtures. While the footprint is relatively compact with a single floating vanity, the material choices and cohesive modern execution elevate it to an upscale level.",2909.0,749.0,0.0,0.0,628.0,6.307,0.011104,
gemini-3.5-flash,gemini-3.5-flash,images/451821668/451821668_5.jpg,451821668,bathroom,1,5.2,5.0,0.9,True,bathroom,"This bathroom features a high-end modern renovation with a premium heavily-veined marble slab countertop, a floating wood vanity, and wall-mounted fixtures. The clean lines of the one-piece toilet, frameless mirrored medicine cabinets, and neat tiling indicate a cohesive, above-average design, though the compact footprint keeps it within the Level 5 range.",2955.0,660.0,0.0,0.0,533.0,5.509,0.010372,
gemini-3.5-flash,gemini-3.5-flash,images/448006342/448006342_5.jpg,448006342,bathroom,1,5.0,5.0,0.9,True,bathroom,"This bathroom features a cohesive modern design with a frameless glass walk-in shower, textured vertical tiling, and a contemporary floating vanity. The backlit round mirror and matte black fixtures add stylish, updated touches, though the compact layout and standard materials keep it firmly in the nicely renovated mid-to-high range.",2955.0,704.0,0.0,0.0,587.0,6.549,0.010769,
gemini-3.5-flash,gemini-3.5-flash,images/245026136/245026136_3.jpg,245026136,bathroom,1,4.3,4.0,0.85,True,bathroom,"This compact bathroom features a modern update with a dark granite countertop, undermount sink, and a multi-jet stainless steel shower panel. However, the heavy use of small mosaic tile borders and the framed glass shower door place it in the mid-range category rather than high-end luxury.",2937.0,728.0,0.0,0.0,614.0,7.349,0.010958,
gemini-3.5-flash,gemini-3.5-flash,images/79488683/79488683_7.jpg,79488683,bathroom,1,4.8,5.0,0.9,True,bathroom,"This bathroom features a long double vanity with a solid-surface countertop, undermount sinks, and updated chrome fixtures. The walls are clad in light blue glass subway tile, complemented by a classic basketweave mosaic tile floor. While it retains a tub-shower combo rather than a separate walk-in shower, the frameless glass panel and cohesive modern finishes represent a high-quality, nicely renovated space.",2909.0,701.0,0.0,0.0,566.0,5.863,0.010672,
gemini-3.5-flash,gemini-3.5-flash,images/245026215/245026215_10.jpg,245026215,bedroom,1,4.0,4.0,0.9,True,bedroom,"The bedroom features clean, updated mid-range finishes, including refinished hardwood flooring and freshly painted neutral walls. The permanent fixtures are basic, such as the simple flush-mount ceiling light and standard white doors and trim. While nicely staged with modern furniture, the permanent architectural elements align with a standard Level 4 updated bedroom.",3075.0,748.0,0.0,0.0,628.0,5.984,0.011345,
gemini-3.5-flash,gemini-3.5-flash,images/300074943/300074943_6.jpg,300074943,bathroom,1,6.2,6.0,0.9,True,bathroom,"This bathroom features high-end materials including a custom walnut double vanity with a thick black marble countertop, matching marble wainscoting, and herringbone marble floor tile. The large walk-in shower has a frameless glass enclosure, premium fixtures, and stone-tiled walls, presenting a highly cohesive and upscale designer aesthetic.",2909.0,739.0,0.0,0.0,619.0,7.81,0.011014,
gemini-3.5-flash,gemini-3.5-flash,images/2079507264/2079507264_6.jpg,2079507264,bathroom,1,4.0,4.0,0.9,True,bathroom,"The bathroom features a clean, modern update with stylish white hexagonal wall tiling and a contemporary wood vanity. However, it retains a standard alcove tub-shower combo with a shower curtain rather than a frameless glass enclosure, and the overall footprint is compact with mid-range fixtures.",2909.0,808.0,0.0,0.0,697.0,6.486,0.011636,
gemini-3.5-flash,gemini-3.5-flash,images/245000657/245000657_5.jpg,245000657,bedroom,1,4.2,4.0,0.9,True,bedroom,"The bedroom features clean, updated permanent finishes including well-maintained hardwood flooring and freshly painted neutral walls. The ceiling is a standard flat height with basic track lighting, and the room includes standard windows and a large sliding mirrored closet, representing a typical updated mid-range space.",3075.0,792.0,0.0,0.0,699.0,6.219,0.01174,
gemini-3.5-flash,gemini-3.5-flash,images/68313646/68313646_3.jpg,68313646,bedroom,1,5.2,5.0,0.9,True,bedroom,"This bedroom features genuinely above-standard permanent elements, including exceptionally high ceilings with exposed structural beams, large loft-style windows that provide ample natural light, and high-quality wide-plank hardwood flooring. While the decor is modern, the architectural volume and window quality elevate it to a nicely renovated level.",3075.0,736.0,0.0,0.0,635.0,6.76,0.011236,
gemini-3.5-flash,gemini-3.5-flash,images/2079507264/2079507264_1.jpg,2079507264,bedroom,1,5.8,6.0,0.85,True,bedroom,"The bedroom features premium permanent finishes, including high-end dark wood herringbone flooring and a custom-paneled accent wall. The large, black-framed multi-pane windows provide an upscale architectural element, complemented by clean recessed ceiling lighting.",3075.0,790.0,0.0,0.0,687.0,6.8,0.011723,
gemini-3.5-flash,gemini-3.5-flash,images/72670045/72670045_2.jpg,72670045,bedroom,1,4.0,4.0,0.9,True,bedroom,"The bedroom features clean, updated mid-range permanent finishes, including refinished hardwood flooring, standard double-hung windows with simple white trim, and a basic flat ceiling with a modern ceiling fan. The presence of a window air conditioning unit and the lack of architectural details like crown molding or built-ins keep it firmly in the mid-range category, despite the tasteful contemporary staging.",3075.0,798.0,0.0,0.0,682.0,7.807,0.011794,
gemini-3.5-flash,gemini-3.5-flash,images/64547202/64547202_11.jpg,64547202,bedroom,1,4.0,4.0,0.9,True,bedroom,"The bedroom features clean hardwood flooring and freshly painted walls, representing a standard updated mid-range space. The permanent fixtures, such as the basic flush-mount ceiling light, standard six-panel doors, and simple baseboards, are functional and well-maintained but lack premium upgrades.",3075.0,699.0,0.0,0.0,603.0,6.974,0.010903,
gemini-3.5-flash,gemini-3.5-flash,images/30783144/30783144_10.jpg,30783144,bedroom,1,2.8,3.0,0.85,True,bedroom,"The bedroom features dated permanent finishes, including pink wall-to-wall carpeting, vertical wall paneling, and a basic ceiling fan. The architectural layout is a simple attic-style room with a sloped ceiling, a through-the-wall AC unit, and baseboard heating, placing it in the dated but maintained category.",3118.0,659.0,0.0,0.0,537.0,8.639,0.010608,
gemini-3.5-flash,gemini-3.5-flash,images/245040272/245040272_10.jpg,245040272,bedroom,1,3.5,4.0,0.9,True,bedroom,"The bedroom features clean, refinished hardwood flooring and freshly painted neutral walls, but remains very basic in its permanent fixtures. The older metal-framed windows, basic radiator cover, and dated ceiling fan represent standard, un-upgraded utility rather than luxury.",3075.0,809.0,0.0,0.0,703.0,8.859,0.011893,
gemini-3.5-flash,gemini-3.5-flash,images/89066621/89066621_1.jpg,89066621,bedroom,1,4.8,5.0,0.85,True,bedroom,"The bedroom features clean, modern permanent finishes including smooth plaster walls, simple baseboards, and a large, high-quality window showcasing a city view. While the room is beautifully staged with contemporary furniture and decor, the architectural elements themselves are relatively simple and standard for a modern apartment, placing it in the high mid-range category.",3075.0,937.0,0.0,0.0,830.0,7.559,0.013045,
gemini-3.5-flash,gemini-3.5-flash,images/244993376/244993376_4.jpg,244993376,bedroom,1,4.2,4.0,0.9,True,bedroom,"The bedroom features clean, updated mid-range finishes including refinished hardwood flooring, simple crown molding, and standard double-hung windows. While tastefully staged with colorful textiles and plants, the permanent architectural elements are standard and typical of a solid mid-range renovation.",3075.0,823.0,0.0,0.0,731.0,8.315,0.01202,
gemini-3.5-flash,gemini-3.5-flash,images/119987338/119987338_16.jpg,119987338,bedroom,1,4.0,4.0,0.9,True,bedroom,"The bedroom features clean, modern dark wood-look flooring and freshly painted walls, typical of a standard mid-range update. The permanent architectural features are basic, with a flat ceiling, standard window, and simple baseboards, lacking any custom millwork or high-end built-ins.",3075.0,793.0,0.0,0.0,704.0,6.122,0.011749,
gemini-3.5-flash,gemini-3.5-flash,images/443617919/443617919_3.jpg,443617919,bedroom,1,6.3,6.0,0.9,True,bedroom,"This bedroom features premium permanent elements including expansive floor-to-ceiling corner windows that showcase panoramic city and water views, high ceilings with recessed drapery tracks, and high-quality light wood flooring. The minimalist architectural design and clean lines represent an upscale, designer-level space.",3075.0,781.0,0.0,0.0,671.0,6.173,0.011642,
gemini-3.5-flash,gemini-3.5-flash,images/449031388/449031388_7.jpg,449031388,bedroom,1,4.3,4.0,0.85,True,bedroom,"The bedroom features clean, modern permanent finishes including high ceilings, a large black-framed window, and hardwood flooring. While the room is simple with basic trim and no built-ins, the overall condition and modern window/HVAC integration represent a solid mid-range updated standard.",3075.0,760.0,0.0,0.0,663.0,5.814,0.011452,
gemini-3.5-flash,gemini-3.5-flash,images/245523004/245523004_8.jpg,245523004,bedroom,1,4.8,5.0,0.85,True,bedroom,"The bedroom features high-quality permanent finishes, including a modern tray ceiling with integrated recessed lighting and hardwood flooring. While the room is compact, these architectural details and the updated window elevate it to a nicely renovated standard.",3075.0,861.0,0.0,0.0,762.0,6.586,0.012361,
gemini-3.5-flash,gemini-3.5-flash,images/338701821/338701821_4.jpg,338701821,bedroom,1,4.5,5.0,0.9,True,bedroom,"The bedroom features clean, modern permanent finishes including smooth plaster walls, updated hardwood flooring, and a large, well-maintained double-hung window. While the mid-century modern styling and bold paint colors are highly appealing, the underlying architectural features and materials represent a high-quality, updated mid-range standard.",3075.0,997.0,0.0,0.0,880.0,7.772,0.013586,
gemini-3.5-flash,gemini-3.5-flash,images/320253598/320253598_5.jpg,320253598,bedroom,1,4.7,5.0,0.85,True,bedroom,"The bedroom features modern permanent finishes including high-quality hardwood flooring, a large black-framed window, and smooth plaster walls. The built-in window seat and modular shelving units add functional storage, though they are standard retail units rather than high-end custom millwork. The overall scale and standard ceiling height align with a nicely updated mid-range bedroom.",3075.0,714.0,0.0,0.0,587.0,6.274,0.011038,
gemini-3.5-flash,gemini-3.5-flash,images/320255113/320255113_8.jpg,320255113,bedroom,1,3.4,3.0,0.9,True,bedroom,"The bedroom features basic hardwood flooring and plain white walls with simple natural wood trim around the window, baseboards, and door. The ceiling is flat with a standard builder-grade flush-mount light fixture, representing a clean but very basic, un-upgraded space.",3075.0,734.0,0.0,0.0,625.0,6.573,0.011218,
gemini-3.5-flash,gemini-3.5-flash,images/347205007/347205007_23.jpg,347205007,bedroom,1,4.3,4.0,0.9,True,bedroom,"The bedroom features clean, modern finishes including light wood-look flooring, recessed LED lighting, and updated shaker-style closet doors with modern hardware. The black-framed casement window adds a contemporary touch, but the overall architectural detail remains standard mid-range.",3075.0,592.0,0.0,0.0,500.0,5.994,0.00994,
gemini-3.5-flash,gemini-3.5-flash,images/320251340/320251340_4.jpg,320251340,bedroom,1,5.4,5.0,0.9,True,bedroom,"The bedroom features high-quality permanent finishes including premium wide-plank wood flooring, high ceilings with recessed lighting, and a large floor-to-ceiling window wall with an integrated glass door leading outside. While the walls and ceiling are relatively simple without custom millwork, the overall quality of the materials and the abundant natural light elevate it to a nicely renovated, above-standard level.",3075.0,723.0,0.0,0.0,591.0,6.087,0.011119,
gemini-3.5-flash,gemini-3.5-flash,images/79713844/79713844_16.jpg,79713844,bedroom,1,3.4,3.0,0.9,True,bedroom,"The bedroom features well-maintained hardwood flooring and clean painted walls, but remains basic with standard baseboards, a simple ceiling fan, and a window AC unit. The overall finishes are dated but functional and maintained, typical of a mid-range older apartment.",3075.0,651.0,0.0,0.0,560.0,5.408,0.010471,
gemini-3.5-flash,gemini-3.5-flash,images/455580860/455580860_12.jpg,455580860,bedroom,1,5.0,5.0,0.9,True,bedroom,"The bedroom features high ceilings, premium light hardwood flooring, and a large, high-quality black-framed multi-pane window. The inclusion of a flush-mounted ceiling HVAC cassette and recessed lighting further indicates a nicely renovated, above-standard space.",3075.0,663.0,0.0,0.0,557.0,7.909,0.01058,
gemini-3.5-flash,gemini-3.5-flash,images/111711535/111711535_7.jpg,111711535,bedroom,1,3.8,4.0,0.9,True,bedroom,"The bedroom features clean, freshly painted white walls and refinished parquet wood flooring, characteristic of an updated mid-range space. The presence of a standard through-the-wall air conditioning unit and simple trim details align it with Level 4, lacking the premium architectural features or upgraded lighting of higher levels.",3075.0,747.0,0.0,0.0,645.0,6.474,0.011336,
gemini-3.5-flash,gemini-3.5-flash,images/30786133/30786133_15.jpg,30786133,bedroom,1,2.8,3.0,0.9,True,bedroom,"The bedroom features dated permanent finishes, most notably the acoustic drop-ceiling tiles and a basic ceiling fan. While the hardwood flooring has some character, it shows visible wear and age, placing the room in a maintained but un-upgraded category.",3103.0,800.0,0.0,0.0,696.0,7.344,0.011855,
gemini-3.5-flash,gemini-3.5-flash,images/122588155/122588155_12.jpg,122588155,bedroom,1,5.6,6.0,0.8,True,bedroom,"The bedroom features significant historic architectural details, including extensive dark wood wainscoting, detailed window trim, and an ornate patterned ceiling. While the room is somewhat crowded with furniture, these permanent millwork and ceiling features elevate it well above standard mid-range finishes.",3096.0,871.0,0.0,0.0,763.0,7.722,0.012483,
gemini-3.5-flash,gemini-3.5-flash,images/457610719/457610719_4.jpg,457610719,bedroom,1,4.6,5.0,0.85,True,bedroom,"The bedroom features clean, modern permanent finishes including light wood flooring, smooth neutral walls, and a large black-framed sliding glass door that opens to a balcony. While the room is well-maintained and has desirable outdoor access, the architectural details like the flat ceiling and simple trim remain standard mid-range.",3075.0,982.0,0.0,0.0,865.0,7.724,0.013451,
gemini-3.5-flash,gemini-3.5-flash,images/2054934812/2054934812_14.jpg,2054934812,bedroom,1,2.4,2.0,0.85,True,bedroom,"The bedroom is a basic, empty shell with plain painted walls, standard trim, and a simple ceiling fan. The hardwood flooring shows significant dark staining and wear, indicating it is in need of refinishing, which aligns with a basic and worn classification.",3075.0,690.0,0.0,0.0,584.0,5.556,0.010823,
gemini-3.5-flash,gemini-3.5-flash,images/245015247/245015247_4.jpg,245015247,bedroom,1,4.8,5.0,0.85,True,bedroom,"The bedroom features high-quality, classic narrow-plank hardwood flooring and prominent ceiling beams that add architectural character. While the walls and lighting are relatively simple, the spacious layout and substantial trim work elevate it to a nicely renovated standard.",3075.0,863.0,0.0,0.0,775.0,7.766,0.012379,
gemini-3.5-flash,gemini-3.5-flash,images/79488683/79488683_5.jpg,79488683,bedroom,1,4.0,4.0,0.9,True,bedroom,"The bedroom features clean, updated permanent finishes including well-maintained hardwood flooring and simple painted walls. However, it lacks upscale architectural details such as crown molding, recessed lighting, or custom built-ins, keeping it in the standard mid-range category.",3075.0,542.0,0.0,0.0,436.0,6.728,0.009491,
gemini-3.5-flash,gemini-3.5-flash,images/338705381/338705381_11.jpg,338705381,bedroom,1,5.2,5.0,0.9,True,bedroom,"The bedroom features high-quality, wide-plank light oak flooring and a large, premium dark-framed window that offers abundant natural light. While the walls and ceiling are minimalist and lack decorative millwork or complex architectural details, the quality of the permanent materials elevates it to a nicely renovated, above-standard level.",3075.0,744.0,0.0,0.0,640.0,6.185,0.011309,
gemini-3.5-flash,gemini-3.5-flash,images/448006342/448006342_4.jpg,448006342,bedroom,1,4.2,4.0,0.9,True,bedroom,"The bedroom features clean, modern finishes including light hardwood flooring, recessed lighting, and a large double-pane window with a minimalist drywall return. The walls are painted a neutral white with simple baseboards, representing a typical updated mid-range standard without premium architectural details like crown molding or custom millwork.",3075.0,609.0,0.0,0.0,494.0,7.084,0.010094,
gemini-3.5-flash,gemini-3.5-flash,images/439578555/439578555_17.jpg,439578555,bedroom,1,4.2,4.0,0.9,True,bedroom,"The bedroom features clean, modern, but basic finishes, including plain white drywall, simple trim, and a wall-mounted mini-split AC unit. While the glass door providing direct patio access is a desirable feature, the overall room size is compact and the permanent finishes are standard mid-range rather than upscale.",3075.0,698.0,0.0,0.0,581.0,6.998,0.010894,
gemini-3.5-flash,gemini-3.5-flash,images/30718819/30718819_10.jpg,30718819,bedroom,1,3.8,4.0,0.85,True,bedroom,"The bedroom features standard modern finishes, including recessed ceiling lights and a large contemporary window. However, the plain walls, basic trim, standard doors, and simple carpet flooring keep it firmly in the mid-range category without any upscale architectural details.",3075.0,950.0,0.0,0.0,861.0,7.553,0.013163,
gemini-3.5-flash,gemini-3.5-flash,images/451821668/451821668_4.jpg,451821668,bedroom,1,4.8,5.0,0.85,True,bedroom,"The bedroom features premium floor-to-ceiling black-framed glass doors leading to a balcony, which provides abundant natural light and an upscale modern feel. The smooth plaster walls, simple baseboards, and hardwood flooring represent high-quality, clean contemporary finishes typical of a nicely renovated modern apartment.",3075.0,621.0,0.0,0.0,531.0,9.213,0.010202,
gemini-3.5-flash,gemini-3.5-flash,images/458844757/458844757_2.jpg,458844757,bedroom,1,4.8,5.0,0.85,True,bedroom,"The bedroom features a prominent exposed brick accent wall, which serves as a high-quality permanent architectural feature. It is complemented by clean drywall, recessed ceiling lights, hardwood flooring, and a deep-set wood-framed window, placing it in the nicely renovated category despite its compact size.",3075.0,779.0,0.0,0.0,666.0,6.548,0.011624,
gemini-3.5-flash,gemini-3.5-flash,images/300074943/300074943_5.jpg,300074943,bedroom,1,4.8,5.0,0.85,True,bedroom,"The bedroom features high-quality dark hardwood flooring and a large, modern black-framed window that provides ample natural light. While the walls and ceiling are simple drywall without decorative millwork or architectural detailing, the premium window and flooring elevate it to a nicely renovated standard.",3075.0,803.0,0.0,0.0,694.0,8.174,0.011839,
gemini-3.5-flash,gemini-3.5-flash,images/444358981/444358981_11.jpg,444358981,bedroom,1,3.8,4.0,0.9,True,bedroom,"The bedroom features clean, refinished hardwood flooring and freshly painted neutral walls, representing a standard updated mid-range finish. The architectural details are basic, including standard six-panel doors, simple baseboards, and a plain flush-mount ceiling light.",3075.0,632.0,0.0,0.0,542.0,5.569,0.010301,
gemini-3.5-flash,gemini-3.5-flash,images/30599448/30599448_10.jpg,30599448,bedroom,1,5.7,6.0,0.85,True,bedroom,"The bedroom features premium historic architectural details, including high ceilings with crown molding, a decorative fireplace mantel, and three large windows framed by substantial, ornate original wood trim and paneling. The spacious layout and original hardwood flooring further elevate the room's permanent quality, placing it in the upscale category.",3075.0,992.0,0.0,0.0,877.0,8.266,0.013541,
gemini-3.5-flash,gemini-3.5-flash,images/320252928/320252928_7.jpg,320252928,bedroom,1,5.2,5.0,0.9,True,bedroom,"The bedroom features high-quality wide-plank hardwood flooring, a painted brick accent wall, and modern recessed lighting. The black-framed window and solid doors with contemporary hardware further elevate the space above standard mid-range finishes.",3075.0,612.0,0.0,0.0,511.0,10.321,0.01012,
gemini-3.5-flash,gemini-3.5-flash,images/245523004/245523004_4.jpg,245523004,living_room,1,5,5,0.9,True,living_room,"The target image depicts a clean, updated living room with dark hardwood floors, recessed lighting, and a coordinated black leather sectional. It is more modern and polished than Level 4 examples but lacks the premium designer finishes, architectural details, or integrated HVAC of Level 6, placing it firmly in Level 5.",3262,655,0,0,538,5.579,0.010788,
gemini-3.5-flash,gemini-3.5-flash,images/459718105/459718105_1.jpg,459718105,living_room,1,6,6,0.9,True,living_room,"The target image features a highly contemporary, renovated living space with designer boucle furniture, a modern wooden sideboard, and clean hardwood flooring. It is more polished and cohesive than Level 5 examples but lacks the grand scale, expansive windows, and premium architectural details seen in Level 7, placing it firmly in Level 6.",3262,740,0,0,621,5.919,0.011553,
gemini-3.5-flash,gemini-3.5-flash,images/79488683/79488683_1.jpg,79488683,living_room,1,5,5,0.9,True,living_room,"The living room is clean, updated, and deliberately decorated with a coordinated color palette, a plush rug, and staged decor. It is more polished and styled than Level 4 examples but lacks the premium materials, designer furniture, and architectural details seen in Level 6.",3262,661,0,0,552,6.559,0.010842,
gemini-3.5-flash,gemini-3.5-flash,images/458844757/458844757_1.jpg,458844757,living_room,1,5,5,0.9,True,living_room,"The target image depicts a modern, deliberately decorated living space with high-quality contemporary furniture, clean hardwood floors, and cohesive staging. It is more refined and stylish than the standard builder-grade finishes of Level 4, but lacks the expansive scale or premium custom architectural details of Level 6, aligning closely with Level 5.",3262,796,0,0,675,7.32,0.012057,
gemini-3.5-flash,gemini-3.5-flash,images/122588155/122588155_2.jpg,122588155,living_room,1,3,3,0.9,True,living_room,"The image shows an unrenovated historic living room with busy, dated wallpaper, heavy drapery, and significant clutter. Following the prewar guidelines, despite the original fireplace and bay window, the worn parquet floor, exposed radiator pipe, and lack of modernization place this room at Level 3.",3262,884,0,0,769,8.094,0.012849,
gemini-3.5-flash,gemini-3.5-flash,images/320252928/320252928_12.jpg,320252928,living_room,1,6,6,0.9,True,living_room,"The target image depicts a spacious, fully renovated contemporary living room with modern light wood flooring, painted brick walls, and extensive recessed lighting. It is more premium and open than Level 5 examples, but lacks the high-end architectural details and premium custom finishes seen in Level 7, placing it firmly in Level 6.",3262,780,0,0,660,8.558,0.011913,
gemini-3.5-flash,gemini-3.5-flash,images/320251340/320251340_3.jpg,320251340,living_room,1,7,7,0.9,True,living_room,"The target image features high-end custom millwork with the large built-in shelving unit, premium designer furniture including a boucle sofa and a modern leather swivel chair, and professional staging. It is clearly more luxurious and polished than Level 6 contemporary spaces, fitting well into Level 7 due to its premium finishes and cohesive, high-end design.",3262,753,0,0,628,7.237,0.011670,
gemini-3.5-flash,gemini-3.5-flash,images/444358981/444358981_4.jpg,444358981,living_room,1,4,4,0.9,True,living_room,"The target image shows a clean, spacious living room with vaulted ceilings and hardwood floors, but it features standard builder-grade finishes such as baseboard heaters, vertical blinds, and plain white walls. The furnishings are minimal and unremarkable, placing it above the dated/cluttered Level 3 but below the more deliberately decorated and staged Level 5.",3262,587,0,0,463,6.542,0.010176,
gemini-3.5-flash,gemini-3.5-flash,images/457610719/457610719_1.jpg,457610719,living_room,1,6,6,0.9,True,living_room,"The target image shows a fully renovated, contemporary open-concept living area and kitchen. It features modern finishes like light wood flooring, black-framed windows, flat-panel cabinetry, and cohesive, stylish staging, placing it firmly at Level 6.",3262,692,0,0,587,6.107,0.011121,
gemini-3.5-flash,gemini-3.5-flash,images/443617919/443617919_14.jpg,443617919,living_room,1,8,8,0.95,True,living_room,"The target image depicts an ultra-luxury living space with expansive floor-to-ceiling windows offering waterfront views, custom architectural details like a recessed cove ceiling, and high-end designer furnishings. It matches the penthouse-caliber quality and scale of Level 8.",3262,484,0,0,376,8.117,0.009249,
gemini-3.5-flash,gemini-3.5-flash,images/244993376/244993376_2.jpg,244993376,living_room,1,6,6,0.9,True,living_room,"The target image depicts a beautifully renovated and styled living space with mid-century modern designer elements, such as the bubble pendant light, curved boucle sofa, and coordinated dining nook. It is clearly more sophisticated and cohesive than Level 5 examples, but lacks the grand scale and premium architectural finishes of Level 7.",3262,748,0,0,631,8.021,0.011625,
gemini-3.5-flash,gemini-3.5-flash,images/245015247/245015247_1.jpg,245015247,living_room,1,5,5,0.9,True,living_room,"The target image shows a clean, well-lit prewar living room with coordinated mid-century modern furnishings and deliberate staging. While it retains classic elements like an exposed radiator and window AC unit, the fresh paint, refinished floors, and cohesive decor elevate it above Level 4 but keep it below the fully renovated Level 6.",3262,1130,0,0,1008,10.36,0.015063,
gemini-3.5-flash,gemini-3.5-flash,images/245060365/245060365_1.jpg,245060365,living_room,1,5,5,0.9,True,living_room,"The target image shows a well-maintained prewar living room with refinished parquet floors, fresh paint, and crown molding. The space is deliberately decorated with coordinated contemporary furniture, a styled media console, and a large area rug, placing it above Level 4 but below the more premium materials and architectural scale of Level 6.",3262,771,0,0,650,5.579,0.011832,
gemini-3.5-flash,gemini-3.5-flash,images/245026136/245026136_2.jpg,245026136,living_room,1,4,4,0.9,True,living_room,"The target image shows a clean and well-kept living room with standard builder-grade finishes, coordinated but unremarkable furnishings (grey sectional, glass tables), and modest decor. It is more organized and modern than Level 3 examples but lacks the spaciousness, natural light, and deliberate staging seen in Level 5.",3278,624,0,0,506,8.188,0.010533,
gemini-3.5-flash,gemini-3.5-flash,images/455580860/455580860_1.jpg,455580860,living_room,1,7,7,0.9,True,living_room,"The target image depicts a high-end, professionally staged living room with premium finishes such as wide-plank light oak flooring, a large black-framed multi-pane window wall, and recessed lighting. The contemporary designer furniture and minimalist aesthetic align closely with Level 7, being more polished and architecturally refined than Level 6 but not quite reaching the expansive scale of Level 8.",3262,821,0,0,688,7.588,0.012282,
gemini-3.5-flash,gemini-3.5-flash,images/119987338/119987338_11.jpg,119987338,living_room,1,5,5,0.9,True,living_room,"The target image depicts a clean, updated living room with dark hardwood floors, coordinated gray and black furniture, and deliberate decorative touches like a crystal chandelier and floating shelves. It is more polished and modern than the standard builder-grade Level 4 examples, but lacks the premium materials, spaciousness, and designer-level finishes of Level 6, placing it firmly in Level 5.",3262,796,0,0,664,8.885,0.012057,
gemini-3.5-flash,gemini-3.5-flash,images/30786133/30786133_1.jpg,30786133,living_room,1,2,2,0.9,True,living_room,"The target image depicts an empty living room with highly worn, unrefinished parquet flooring and a cheap, dated drop-tile ceiling. These worn finishes, along with exposed wiring and dated fixtures, align it with Level 2 (habitable but poor/unrenovated) and place it below the functional Level 3 examples.",3262,744,0,0,621,8.508,0.011589,
gemini-3.5-flash,gemini-3.5-flash,images/79713844/79713844_2.jpg,79713844,living_room,1,3,3,0.9,True,living_room,"The room is clean and freshly painted with polished hardwood floors, placing it above the worn or unfinished spaces of Level 2. However, the basic flush-mount light fixture, blocked decorative fireplace, and radiator cover represent standard, unrenovated prewar finishes, aligning it most closely with Level 3.",3262,1108,0,0,991,8.738,0.014865,
gemini-3.5-flash,gemini-3.5-flash,images/245000657/245000657_3.jpg,245000657,living_room,1,3,3,0.9,True,living_room,"The living room features functional but dated and mismatched furnishings, including a patterned sofa, a traditional rug, and a desk area with interlocking floor mats. The finishes are basic and the overall styling is lived-in and uncoordinated, placing it clearly above the uninhabitable/poor conditions of Levels 1-2 but below the coordinated, tidy standard of Level 4.",3262,658,0,0,530,6.845,0.010815,
gemini-3.5-flash,gemini-3.5-flash,images/2079507264/2079507264_5.jpg,2079507264,living_room,1,6,6,0.9,True,living_room,"The target image depicts a contemporary open-plan living area with high-quality finishes, including herringbone hardwood flooring, a marble waterfall kitchen island, and custom floating wood shelving. It is clearly more renovated and premium than Level 5, but lacks the grand architectural scale and expansive views typical of Level 7, aligning closely with Level 6.",3262,802,0,0,679,5.728,0.012111,
gemini-3.5-flash,gemini-3.5-flash,images/30718819/30718819_4.jpg,30718819,living_room,1,6,6,0.9,True,living_room,"The target image features a contemporary living room with high-quality finishes, including polished hardwood floors, a modern open-riser staircase, and a stylish spherical chandelier. The modern furniture, such as the blue velvet sectional and stone-top coffee table, aligns it with Level 6, being more renovated and contemporary than Level 5 but lacking the grand scale and premium architectural details of Level 7.",3262,753,0,0,618,5.615,0.011670,
gemini-3.5-flash,gemini-3.5-flash,images/30785005/30785005_2.jpg,30785005,living_room,1,3,3,0.9,True,living_room,"The living room features functional but dated and mismatched furnishings, including a dark leather sofa, a wooden rocking chair, and a desk setup. The space is somewhat cluttered with various decor items and has older finishes, aligning closely with the lived-in and average condition of Level 3 examples.",3262,693,0,0,581,4.666,0.011130,
gemini-3.5-flash,gemini-3.5-flash,images/338701821/338701821_1.jpg,338701821,living_room,1,6,6,0.9,True,living_room,"The target image features a beautifully renovated contemporary living room with high-quality custom built-in shelving, modern hardwood floors, and curated mid-century modern designer furniture. It is more sophisticated and customized than Level 5 spaces, but lacks the grand scale and premium architectural details of Level 7.",3262,700,0,0,586,4.977,0.011193,
