model,response_model,image_path,zpid,room_type,replicate,score,level,confidence,valid,room_type_judgment,reasoning,input_tokens,output_tokens,cached_input_tokens,cache_write_tokens,thought_tokens,latency_s,cost_usd,error
gemini-3.5-flash,gemini-3.5-flash,images/245060365/245060365_12.jpg,245060365,bathroom,1,5.2,5,0.9,True,bathroom,"This bathroom features a cohesive modern renovation with a separate frameless glass walk-in shower and a soaking tub. The extensive use of classic white subway tile, mosaic tile accents in the shower floor and niche, and updated lighting fixtures create a clean, above-average aesthetic typical of a Level 5 finish.",2808,812,0,0,696,6.128,0.011520,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/245523004/245523004_8.jpg,245523004,bedroom,5,4.5,4,0.82,True,bedroom,"This is a child's bedroom with contemporary design elements including striped wallpaper, recessed ceiling lights, and coordinated furnishings (bed, desk, chair). The space shows good organization, modern flooring with an area rug, and functional styling with character-themed decor (Grogu/Baby Yoda plushes, Star Wars bedding). While well-designed and above-average for a child's room, it lacks the premium materials, architectural detail, and spaciousness of higher luxury levels.",3391,252,0,0,0,4.339,0.004651,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/455580860/455580860_12.jpg,455580860,bedroom,1,5.0,5,0.85,True,bedroom,"This is a well-designed children's/guest bedroom with contemporary finishes and thoughtful styling. Features include coordinated neutral bedding with layered textures, matching twin beds with upholstered frames, a wood nightstand with proper lighting, framed artwork, and excellent natural light from a large black-framed window. The space shows clean lines, neutral palette, and above-average furnishings typical of a nicely renovated room, though it lacks the premium materials, architectural details, or spaciousness that would elevate it to upscale/designer status.",3965,263,0,0,0,4.057,0.005280,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/455580860/455580860_12.jpg,455580860,bedroom,2,5.0,5,0.85,True,bedroom,"This is a well-designed children's/guest bedroom with contemporary finishes and thoughtful styling. Features include coordinated neutral bedding with layered textures, matching twin beds with upholstered frames, a wood nightstand with proper lighting, framed artwork, and excellent natural light from a large black-framed window. The space shows clean lines, neutral palette, and above-average furnishings typical of a nicely renovated room, though it lacks the architectural details, premium materials, or spaciousness that would elevate it to upscale/designer status.",3965,263,0,0,0,4.026,0.005280,
gemini-3.5-flash,gemini-3.5-flash,images/245060365/245060365_12.jpg,245060365,bathroom,2,5.2,5,0.9,True,bathroom,"This bathroom features a cohesive modern renovation with a frameless glass walk-in shower, a separate soaking tub, and clean white subway tile throughout. The contemporary lighting, built-in shower niche, and large-format floor tiles represent a clear above-average quality consistent with Level 5.",2808,764,0,0,651,6.125,0.011088,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/455580860/455580860_12.jpg,455580860,bedroom,3,5.0,5,0.85,True,bedroom,"This is a well-designed children's/guest bedroom with contemporary finishes and thoughtful styling. Features include coordinated neutral bedding with layered textures, matching twin beds with upholstered frames, a wood nightstand with proper lighting, framed artwork, and excellent natural light from a large black-framed window. The space shows clean lines, neutral palette, and above-average furnishings typical of a nicely renovated room, though it lacks the architectural details, premium materials, or spaciousness that would elevate it to upscale/designer status.",3965,263,0,0,0,3.869,0.005280,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/455580860/455580860_12.jpg,455580860,bedroom,5,5.0,5,0.85,True,bedroom,"This is a well-designed children's/guest bedroom with contemporary finishes and thoughtful styling. Features include coordinated neutral bedding with layered textures, matching twin beds with upholstered frames, a wood nightstand with proper lighting, framed artwork, and excellent natural light from a large black-framed window. The space shows clean lines, neutral palette, and above-average furnishings typical of a nicely renovated room, though it lacks the architectural details, premium materials, or spaciousness that would elevate it to upscale/designer status.",3965,263,0,0,0,3.672,0.005280,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/455580860/455580860_12.jpg,455580860,bedroom,4,5.0,5,0.85,True,bedroom,"This is a well-designed children's/guest bedroom with contemporary finishes and thoughtful styling. Features include coordinated neutral bedding with layered textures, matching twin beds with upholstered frames, a wood nightstand with proper lighting, framed artwork, and excellent natural light from a large black-framed window. The space shows clean lines, neutral palette, and above-average furnishings typical of a nicely renovated room, though it lacks the spaciousness, architectural detail, or premium materials that would elevate it to Level 6.",3965,260,0,0,0,4.025,0.005265,
gemini-3.5-flash,gemini-3.5-flash,images/245060365/245060365_12.jpg,245060365,bathroom,3,5.2,5,0.9,True,bathroom,"This bathroom features a cohesive modern renovation with a frameless glass walk-in shower, a separate soaking tub, and clean white subway tile throughout. The contemporary lighting, built-in shower niche, and large-format floor tiles represent a clear above-average quality consistent with Level 5.",2808,764,0,0,651,5.434,0.011088,
gpt-4o,gpt-4o-2024-08-06,images/30599448/30599448_6.jpg,30599448,kitchen,2,6.0,6,0.9,True,kitchen,"The kitchen features custom cabinetry with a modern blue finish, a farmhouse sink, and a stylish brass faucet. The patterned tile flooring adds a designer touch, and the lighting fixture is elegant. The presence of a high-end range and hood suggests upscale appliances. Overall, the kitchen has a cohesive and upscale design, aligning with Level 6 characteristics.",2081,98,0,0,0,8.312,0.006182,
gemini-3.5-flash,gemini-3.5-flash,images/245060365/245060365_12.jpg,245060365,bathroom,4,5.2,5,0.9,True,bathroom,"This bathroom features a cohesive modern renovation with a separate frameless glass walk-in shower and a soaking tub. The extensive use of classic white subway tile, mosaic tile accents in the shower floor and niche, and updated lighting fixtures create a clean, above-average aesthetic typical of a Level 5 finish.",2808,812,0,0,696,5.742,0.011520,
gpt-4o,gpt-4o-2024-08-06,images/30599448/30599448_6.jpg,30599448,kitchen,1,6.2,6,0.95,True,kitchen,"The kitchen features custom cabinetry with a modern blue finish, a farmhouse sink, and a stylish brass faucet. The patterned tile flooring adds a designer touch, and the lighting fixture is elegant. The presence of a high-end range and hood suggests upscale appliances. Overall, the kitchen has a cohesive and upscale design, aligning with Level 6 characteristics.",2081,98,1792,0,0,4.664,0.003942,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/320255113/320255113_8.jpg,320255113,bedroom,1,2.0,2,0.85,True,bedroom,"This is an empty, unfurnished bedroom with clean but basic finishes. The room features neutral white walls, a simple recessed ceiling light, wood-framed window with horizontal panes, and hardwood flooring in good condition. However, the complete absence of furniture, minimal architectural detail, and lack of any design elements place it solidly in the Level 2 category—a functional shell with no styling or customization.",3391,232,0,0,0,3.039,0.004551,
gemini-3.5-flash,gemini-3.5-flash,images/245060365/245060365_12.jpg,245060365,bathroom,5,5.2,5,0.9,True,bathroom,"This bathroom features a cohesive modern renovation with a frameless glass walk-in shower, a separate soaking tub, and clean white subway tile throughout. The contemporary lighting, built-in shower niche, and large-format floor tiles represent a clear above-average quality consistent with Level 5.",2808,764,0,0,651,5.894,0.011088,
gemini-3.5-flash,gemini-3.5-flash,images/245523004/245523004_11.jpg,245523004,bathroom,1,5.3,5,0.85,True,bathroom,"The bathroom features a bold, high-contrast black and white marble-patterned wall design that creates a dramatic designer look. It is equipped with a modern floating vanity, a frameless glass tub enclosure, and contemporary fixtures. While the space is compact, the premium finishes and cohesive modern aesthetic elevate its luxury level.",2808,548,0,0,429,5.781,0.009144,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/320255113/320255113_8.jpg,320255113,bedroom,3,2.2,2,0.85,True,bedroom,"This is an empty, unfurnished bedroom with clean but basic finishes. The room features neutral white walls, a simple recessed ceiling light, wood-framed window with horizontal panes, and hardwood flooring in good condition. However, the complete absence of furniture, bedding, or any design elements, combined with minimal architectural detail and sparse styling, places it solidly in the Level 2 category—a functional shell with no design or luxury appointments.",3391,239,0,0,0,3.791,0.004586,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/320255113/320255113_8.jpg,320255113,bedroom,5,2.2,2,0.85,True,bedroom,"This is an empty, unfurnished bedroom with clean but basic finishes. The room features neutral white walls, a simple recessed ceiling light, wood-framed window with horizontal panes, and hardwood flooring in good condition. However, the complete absence of furniture, minimal architectural detail, and lack of any design elements or styling place it solidly in the Level 2 category—a functional shell with no design or personalization.",3391,234,0,0,0,3.442,0.004561,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/320255113/320255113_8.jpg,320255113,bedroom,2,2.2,2,0.85,True,bedroom,"This is an empty, unfurnished bedroom with clean but basic finishes. The room features neutral white walls, a simple recessed ceiling light, wood-framed window with horizontal panes, and hardwood flooring in good condition. However, the complete absence of furniture, bedding, or any design elements, combined with minimal architectural detail and sparse styling, places it solidly in the basic/empty category typical of Level 2.",3391,233,0,0,0,4.6,0.004556,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/320253598/320253598_5.jpg,320253598,bedroom,1,3.5,4,0.75,True,bedroom,"This is a child's/teen bedroom with functional but basic furnishings: a loft bed with ladder, simple built-in storage cubbies, and modest bedding. The space shows good organization and some contemporary styling with the geometric area rug and colorful accents, but lacks upscale finishes, premium materials, or designer elements. The flooring is basic wood laminate, walls are plain white, and overall design is practical rather than luxurious.",3391,241,0,0,0,3.677,0.004596,
gemini-3.5-flash,gemini-3.5-flash,images/245523004/245523004_11.jpg,245523004,bathroom,3,5.3,5,0.85,True,bathroom,"The bathroom features a bold, high-contrast black and white marble-patterned wall design that creates a dramatic designer look. It is equipped with a modern floating vanity, a frameless glass tub enclosure, and contemporary fixtures. While the space is compact, the premium finishes and cohesive modern aesthetic elevate its luxury level.",2808,548,0,0,429,4.698,0.009144,
gemini-3.5-flash,gemini-3.5-flash,images/245523004/245523004_11.jpg,245523004,bathroom,2,5.0,5,0.85,True,bathroom,"This bathroom features a bold, high-contrast black and white marble-patterned wall tile that creates a dramatic designer look. It includes a modern floating vanity with curved drawers, a sleek frameless oval mirror, and a clean-lined toilet, presenting a highly cohesive and upscale modern aesthetic despite its compact footprint.",2808,729,0,0,611,6.446,0.010773,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/320255113/320255113_8.jpg,320255113,bedroom,4,2.2,2,0.85,True,bedroom,"This is an empty, unfurnished bedroom with clean but basic finishes. The room features neutral white walls, a simple recessed ceiling light, wood-framed window with horizontal panes, and hardwood flooring in good condition. However, the complete absence of furniture, bedding, or any styling, combined with minimal architectural detail and builder-grade fixtures, places it solidly in the Level 2 category—a functional shell with no design or luxury elements.",3391,240,0,0,0,4.98,0.004591,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/320253598/320253598_5.jpg,320253598,bedroom,2,3.5,4,0.75,True,bedroom,"This is a child's/teen bedroom with functional but basic furnishings: a loft bed with metal frame, simple bedding, basic storage cubbies, and a colorful geometric area rug. The space shows good organization and cleanliness with some styling (sports equipment, shelving), but lacks cohesive design, premium materials, or architectural detail. The finishes are builder-grade and the overall aesthetic is practical rather than luxurious.",3391,238,0,0,0,3.427,0.004581,
gemini-3.5-flash,gemini-3.5-flash,images/245523004/245523004_11.jpg,245523004,bathroom,5,5.3,5,0.85,True,bathroom,"The bathroom features a bold, high-contrast black and white marble-patterned wall design that creates a dramatic designer look. It is equipped with a modern floating vanity, a frameless glass tub enclosure, and contemporary fixtures. While the space is compact, the premium finishes and cohesive modern aesthetic elevate its luxury level.",2808,548,0,0,429,4.731,0.009144,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/320253598/320253598_5.jpg,320253598,bedroom,3,3.5,4,0.75,True,bedroom,"This is a child's/teen bedroom with functional but basic furnishings: a loft bed with ladder, simple built-in storage cubbies, and modest bedding. The space shows good organization and cleanliness with a colorful geometric area rug and bright natural light, but lacks cohesive design, premium materials, or architectural detail. The finishes are builder-grade and the overall aesthetic is practical rather than styled.",3391,233,0,0,0,3.142,0.004556,
gemini-3.5-flash,gemini-3.5-flash,images/320255113/320255113_4.jpg,320255113,bathroom,2,4.2,4,0.85,True,bathroom,"The bathroom features a modern floating vanity and fully tiled walls, which gives it an updated look. However, the tub-shower combo with a framed sliding glass door, standard fixtures, and basic metal shelving unit over the toilet keep it firmly in the mid-range category.",2808,479,0,0,369,4.313,0.008523,
gemini-3.5-flash,gemini-3.5-flash,images/320255113/320255113_4.jpg,320255113,bathroom,1,4.2,4,0.85,True,bathroom,"The bathroom features a modern floating vanity and fully tiled walls, which gives it an updated look. However, the tub-shower combo with a framed sliding glass door, standard fixtures, and basic metal shelving unit over the toilet keep it firmly in the mid-range category.",2808,479,0,0,369,4.703,0.008523,
gemini-3.5-flash,gemini-3.5-flash,images/245523004/245523004_11.jpg,245523004,bathroom,4,5.0,5,0.85,True,bathroom,"This bathroom features a bold, high-contrast black and white marble-patterned wall tile that creates a dramatic designer look. It includes a modern floating vanity with curved drawers, a sleek frameless oval mirror, and a clean-lined toilet, presenting a highly cohesive and upscale modern aesthetic despite its compact footprint.",2808,729,0,0,611,6.113,0.010773,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/320253598/320253598_5.jpg,320253598,bedroom,5,3.5,4,0.75,True,bedroom,"This is a child's/teen bedroom with functional but basic furnishings: a loft bed with ladder, simple bedding, basic storage cubbies, and a colorful geometric area rug. The space shows good organization and cleanliness with some styling (sports equipment, shelving), but lacks cohesive design, premium materials, or architectural detail. The finishes are builder-grade and the overall aesthetic is practical rather than designed.",3391,235,0,0,0,3.819,0.004566,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/347205007/347205007_23.jpg,347205007,bedroom,1,2.2,2,0.85,True,bedroom,"This is an empty, unfurnished bedroom with clean finishes but no design elements, furniture, or styling. The space features light gray walls, recessed ceiling lights, white closet doors, light wood-look flooring, and a modern black-framed window with mountain views—all builder-grade materials and finishes typical of new construction. Without any bedding, furniture, or decorative elements, it reads as a bare shell that falls into the Level 2 category (basic/empty/worn).",3391,250,0,0,0,3.954,0.004641,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/347205007/347205007_23.jpg,347205007,bedroom,3,2.2,2,0.85,True,bedroom,"This is an empty, unfurnished bedroom with clean finishes but no design elements, furniture, or styling. The space features light gray walls, recessed ceiling lights, white closet doors, light wood-look flooring, and a modern black-framed window with mountain views—all builder-grade materials and finishes typical of new construction. Without any bedding, furniture, or decorative elements, it reads as a bare shell that falls into the Level 2 category of basic/empty/worn.",3391,249,0,0,0,3.977,0.004636,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/320253598/320253598_5.jpg,320253598,bedroom,4,4.2,4,0.78,True,bedroom,"This is a child's/teen bedroom with functional but basic furnishings: a loft bed with ladder, simple built-in storage cubbies, and modest bedding. The space shows good organization and some contemporary styling (geometric area rug, colorful accents), but lacks upscale finishes, premium materials, or designer elements. The flooring is basic wood laminate, walls are plain white, and overall design is practical rather than luxurious—comparable to Level 4 updated mid-range with some organizational merit.",3391,255,0,0,0,5.191,0.004666,
gpt-4o,gpt-4o-2024-08-06,images/30599448/30599448_6.jpg,30599448,kitchen,3,6.0,6,0.9,True,kitchen,"The kitchen features custom cabinetry with a deep blue finish, a farmhouse sink, and a brass faucet, which are indicative of high-end design. The patterned tile flooring and the elegant light fixture add to the upscale aesthetic. The presence of a professional-grade range further enhances its luxury level. These elements align with a Level 6 kitchen, which is characterized by upscale design and premium finishes.",2081,106,0,0,0,7.835,0.006262,
gemini-3.5-flash,gemini-3.5-flash,images/320255113/320255113_4.jpg,320255113,bathroom,4,4.2,4,0.85,True,bathroom,"The bathroom features a modern floating vanity and fully tiled walls, which gives it an updated look. However, the tub-shower combo with a framed sliding glass door, standard fixtures, and basic metal shelving unit over the toilet keep it firmly in the mid-range category.",2808,479,0,0,369,4.591,0.008523,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/347205007/347205007_23.jpg,347205007,bedroom,2,2.5,2,0.85,True,bedroom,"This is an empty, unfurnished bedroom with clean finishes but no design elements, furniture, or styling. The space features light gray walls, recessed ceiling lights, white closet doors, light wood-look flooring, and a modern black-framed window with mountain views—all builder-grade materials with no customization or luxury detailing. The room is in good condition but represents a blank slate with no personality or upscale design choices.",3391,237,0,0,0,4.535,0.004576,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/347205007/347205007_23.jpg,347205007,bedroom,4,2.2,2,0.85,True,bedroom,"This is an empty, unfurnished bedroom with clean finishes but no design elements, furniture, or styling. The space features light gray walls, recessed ceiling lights, white closet doors, light wood-look flooring, and a modern black-framed window with mountain views—all builder-grade materials and finishes typical of new construction. Without any bedding, furniture, or decorative elements, it reads as a bare shell that falls into the Level 2 category (basic/empty/worn).",3391,250,0,0,0,3.65,0.004641,
gemini-3.5-flash,gemini-3.5-flash,images/320255113/320255113_4.jpg,320255113,bathroom,3,4.2,4,0.85,True,bathroom,"The bathroom features a modern floating vanity and fully tiled walls, which gives it an updated look. However, the tub-shower combo with a framed sliding glass door, standard fixtures, and basic metal shelving unit over the toilet keep it firmly in the mid-range category.",2808,479,0,0,369,5.691,0.008523,
gemini-3.5-flash,gemini-3.5-flash,images/320255113/320255113_4.jpg,320255113,bathroom,5,4.2,4,0.85,True,bathroom,"The bathroom features a modern floating vanity, fully tiled walls, and a tub-shower combo with a framed sliding glass door. While clean and updated, the compact layout, standard fixtures, and basic metal shelving unit over the toilet place it in the mid-range category.",2808,542,0,0,432,4.638,0.009090,
gemini-3.5-flash,gemini-3.5-flash,images/457917688/457917688_4.jpg,457917688,bathroom,3,3.0,3,0.9,True,bathroom,"The bathroom features a standard tub-shower combo with a simple shower curtain, a basic builder-grade vanity with an integrated sink, and dated wooden shelving and mirror units. While the space is fully tiled and well-maintained, the fixtures and overall design are older and lack modern upgrades, aligning with Level 3.",2808,391,0,0,273,4.609,0.007731,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/347205007/347205007_23.jpg,347205007,bedroom,5,2.0,2,0.85,True,bedroom,"This is an empty, unfurnished bedroom with clean finishes but no design elements, furniture, or styling. The space features light gray walls, recessed ceiling lights, white closet doors, light wood-look flooring, and a modern black-framed window with mountain views. While the construction quality and finishes are contemporary and well-maintained, the complete absence of any bedroom furnishings, bedding, or design intent places it in the basic/empty category typical of Level 2.",3391,246,0,0,0,4.03,0.004621,
gpt-4o,gpt-4o-2024-08-06,images/30599448/30599448_6.jpg,30599448,kitchen,4,6.2,6,0.95,True,kitchen,"The kitchen features custom cabinetry with a modern blue finish, a farmhouse sink, and a stylish brass faucet. The patterned tile flooring adds a designer touch, and the lighting fixture is elegant. The presence of a high-end range and hood suggests upscale appliances. Overall, the kitchen has a cohesive and upscale design, aligning with Level 6 characteristics.",2081,98,1792,0,0,5.904,0.003942,
gemini-3.5-flash,gemini-3.5-flash,images/457917688/457917688_4.jpg,457917688,bathroom,1,3.0,3,0.9,True,bathroom,"This bathroom features a standard tub-shower combo with a basic shower curtain, a builder-grade vanity, and a standard toilet. The fully tiled walls and matching wooden shelving/mirror cabinet are dated but well-maintained, placing it squarely in the Level 3 category.",2808,712,0,0,603,6.165,0.010620,
gemini-3.5-flash,gemini-3.5-flash,images/457917688/457917688_4.jpg,457917688,bathroom,2,3.0,3,0.9,True,bathroom,"The bathroom features a standard tub-shower combo with a simple shower curtain, a basic builder-grade vanity with an integrated sink, and dated wooden shelving and mirror units. While the space is fully tiled and well-maintained, the fixtures and overall design are older and lack modern upgrades, aligning with Level 3.",2808,391,0,0,273,6.348,0.007731,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/30786133/30786133_15.jpg,30786133,bedroom,1,2.0,2,0.85,True,bedroom,"This bedroom is essentially empty with no furniture, bedding, or styling elements visible. The space shows a basic ceiling fan, plain white walls, mixed flooring (wood and what appears to be concrete/unfinished areas), and minimal architectural detail. While the room is clean and in functional condition, it lacks any design cohesion, furnishings, or finishes that would add market value—it reads as a bare shell awaiting renovation or staging.",3930,237,0,0,0,5.366,0.005115,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/30786133/30786133_15.jpg,30786133,bedroom,3,2.0,2,0.85,True,bedroom,"This bedroom is essentially empty with no furniture, bedding, or styling elements visible. The space shows a basic ceiling fan, plain white walls, mixed flooring (wood and what appears to be concrete/unfinished areas), and minimal architectural detail. While the room is clean and in functional condition, it lacks any design cohesion, furnishings, or finishes that would add market value—it reads as a bare shell awaiting renovation or staging.",3930,237,0,0,0,4.975,0.005115,
gemini-3.5-flash,gemini-3.5-flash,images/457917688/457917688_4.jpg,457917688,bathroom,4,3.0,3,0.9,True,bathroom,"The bathroom features a standard tub-shower combo with a simple shower curtain, a basic builder-grade vanity with an integrated sink, and dated wooden shelving and mirror units. While the space is fully tiled and well-maintained, the fixtures and overall design are older and lack modern upgrades, aligning with Level 3.",2808,391,0,0,273,5.257,0.007731,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/30786133/30786133_15.jpg,30786133,bedroom,2,2.0,2,0.85,True,bedroom,"This bedroom is essentially empty with no furniture, bedding, or styling elements visible. The space shows a basic ceiling fan, plain white walls, mixed flooring (wood and what appears to be concrete/unfinished areas), and minimal architectural detail. While the room is clean and in functional condition, it lacks any design cohesion, furnishings, or finishes that would add market value—it reads as a bare shell awaiting renovation or staging.",3930,237,0,0,0,6.305,0.005115,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/30786133/30786133_15.jpg,30786133,bedroom,5,2.0,2,0.85,True,bedroom,"This bedroom is essentially empty with no furniture, bedding, or styling elements visible. The space shows a basic ceiling fan, plain white walls, mixed flooring (wood and what appears to be concrete/unfinished areas), and minimal architectural detail. While the room is clean and in functional condition, it lacks any design cohesion, furnishings, or finishes that would add market value—it reads as a bare shell awaiting renovation or staging.",3930,237,0,0,0,6.317,0.005115,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/320251340/320251340_4.jpg,320251340,bedroom,2,5.5,6,0.82,True,bedroom,"This bedroom displays cohesive contemporary design with coordinated neutral palette, quality furnishings including a wood nightstand and upholstered bed frame, layered bedding, and excellent lighting from both natural sources (large balcony doors with floor-to-ceiling windows) and designer table lamps. The space features an area rug, modern artwork, high ceilings, and clean architectural lines with recessed lighting, placing it solidly in the nicely renovated to upscale range.",3391,247,0,0,0,3.43,0.004626,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/30786133/30786133_15.jpg,30786133,bedroom,4,2.0,2,0.85,True,bedroom,"This bedroom is essentially empty with no furniture, bedding, or styling elements visible. The space shows a basic ceiling fan, plain white walls, mixed flooring (wood and what appears to be concrete/unfinished areas), and minimal architectural detail. While the room is clean and in functional condition, it lacks any design cohesion, furnishings, or finishes that would add market value—it reads as a bare shell awaiting renovation or staging.",3930,237,0,0,0,7.66,0.005115,
gemini-3.5-flash,gemini-3.5-flash,images/457917688/457917688_4.jpg,457917688,bathroom,5,3.0,3,0.9,True,bathroom,"This bathroom features a standard tub-shower combo with a basic shower curtain, a builder-grade vanity, and a standard toilet. The fully tiled walls and matching wooden shelving/mirror cabinet are dated but well-maintained, placing it squarely in the Level 3 category.",2808,712,0,0,603,6.961,0.010620,
gemini-3.5-flash,gemini-3.5-flash,images/30786133/30786133_18.jpg,30786133,bathroom,3,3.0,3,0.9,True,bathroom,"The bathroom features a highly dated design with vintage mosaic wall tiling, a butterfly wallpaper border, and an older sliding-door medicine cabinet. While it is clean and well-maintained with a functional tub-shower combo and standard white vanity, it lacks modern updates or premium materials.",2836,451,0,0,341,4.659,0.008313,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/320251340/320251340_4.jpg,320251340,bedroom,1,5.2,5,0.82,True,bedroom,"This bedroom displays cohesive contemporary design with coordinated neutral palette, quality furnishings including a wood nightstand with metal frame bed, layered neutral bedding, and modern lighting fixtures. The space features excellent natural light from floor-to-ceiling glass doors, a neutral area rug, and tasteful artwork, placing it solidly in the nicely renovated category with above-average finishes and thoughtful styling.",3391,230,0,0,0,5.459,0.004541,
gemini-3.5-flash,gemini-3.5-flash,images/30786133/30786133_18.jpg,30786133,bathroom,1,3.0,3,0.9,True,bathroom,"This bathroom features dated finishes including retro blue-and-white mosaic wall tiling, a basic tub-shower combo with grab bars, and a simple surface-mounted medicine cabinet. While it is clean and functional with a relatively modern white vanity, the overall design is highly dated and lacks contemporary upgrades.",2836,632,0,0,518,7.547,0.009942,
gpt-4o,gpt-4o-2024-08-06,images/30599448/30599448_6.jpg,30599448,kitchen,5,6.5,7,0.9,True,kitchen,"This kitchen features custom cabinetry with a bold color choice, a farmhouse sink, and a high-end range. The lighting fixture is stylish and complements the overall design. The flooring is patterned and adds a unique touch. These elements suggest a high level of design and quality, aligning with upscale finishes and a cohesive aesthetic.",2081,92,1792,0,0,7.726,0.003883,
gemini-3.5-flash,gemini-3.5-flash,images/30786133/30786133_18.jpg,30786133,bathroom,4,3.0,3,0.9,True,bathroom,"The bathroom features a highly dated design with vintage mosaic wall tiling, a butterfly wallpaper border, and an older sliding-door medicine cabinet. While it is clean and well-maintained with a functional tub-shower combo and standard white vanity, it lacks modern updates or premium materials.",2836,451,0,0,341,5.968,0.008313,
gemini-3.5-flash,gemini-3.5-flash,images/30786133/30786133_18.jpg,30786133,bathroom,5,3.0,3,0.9,True,bathroom,"The bathroom features a highly dated design with vintage mosaic wall tiling, a butterfly wallpaper border, and an older sliding-door medicine cabinet. While it is clean and well-maintained with a functional tub-shower combo and standard white vanity, it lacks modern updates or premium materials.",2836,451,0,0,341,4.514,0.008313,
gemini-3.5-flash,gemini-3.5-flash,images/30786133/30786133_18.jpg,30786133,bathroom,2,3.0,3,0.9,True,bathroom,"This bathroom features dated finishes including retro blue-and-white mosaic wall tiling, a basic tub-shower combo with grab bars, and a simple surface-mounted medicine cabinet. While it is clean and functional with a relatively modern white vanity, the overall design is highly dated and lacks contemporary upgrades.",2836,632,0,0,518,7.92,0.009942,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/320251340/320251340_4.jpg,320251340,bedroom,4,6.2,6,0.82,True,bedroom,"This bedroom features a cohesive contemporary design with coordinated neutral palette, quality furnishings including a wood nightstand with metal frame bed, layered neutral bedding, and modern lighting fixtures. The space includes architectural elements like a coffered ceiling detail, floor-to-ceiling windows with elegant drapery, an area rug, and statement artwork, placing it solidly in the upscale/designer range with premium finishes and thoughtful spatial planning.",3391,238,0,0,0,4.313,0.004581,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/320251340/320251340_4.jpg,320251340,bedroom,5,5.5,6,0.82,True,bedroom,"This bedroom features a cohesive contemporary design with coordinated neutral tones, a modern upholstered bed frame, matching nightstands with warm wood tones, layered bedding, and quality lighting fixtures. The space includes an area rug, floor-to-ceiling windows with elegant drapery, and architectural interest from the balcony access, placing it solidly in the nicely renovated to upscale range with good materials and thoughtful styling.",3391,241,0,0,0,3.479,0.004596,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/111711535/111711535_7.jpg,111711535,bedroom,1,4.5,4,0.78,True,bedroom,"This bedroom features clean, neutral walls, a simple but coordinated gray bedding setup with colorful accent pillows, hardwood parquet flooring, and minimal but functional furnishings including a small side table and modern white chair. The space is bright with good natural light from large windows, but lacks distinctive design elements, premium materials, or architectural detail that would elevate it beyond a well-maintained mid-range bedroom.",3391,230,0,0,0,3.434,0.004541,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/320251340/320251340_4.jpg,320251340,bedroom,3,5.2,5,0.82,True,bedroom,"This bedroom features a cohesive contemporary design with coordinated neutral palette, quality furnishings including a wood nightstand with metal frame bed, layered neutral bedding, and modern lighting fixtures. The space includes architectural interest with a balcony/glass doors, area rug, and curated artwork, placing it solidly in the nicely renovated category with above-average finishes and thoughtful styling.",3391,228,0,0,0,6.907,0.004531,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/111711535/111711535_7.jpg,111711535,bedroom,3,4.5,4,0.82,True,bedroom,"This bedroom features clean, neutral walls, a simple but coordinated gray bedding setup with colorful accent pillows, hardwood parquet flooring, and basic functional furniture (small side table, simple white chair). The space is bright with good natural light from large windows and shows contemporary styling with minimal clutter. However, it lacks distinctive design elements, premium materials, architectural details, or upscale finishes that would elevate it beyond a nicely updated mid-range bedroom.",3391,242,0,0,0,4.132,0.004601,
